Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_craft_md,evaluation.abstracts,1000,23237841,mutant,336,342
en_ner_craft_md,evaluation.abstracts,1000,23471540,genomic binding sites,706,727
en_ner_craft_md,evaluation.abstracts,1000,23150213,antibacterials,1389,1403
en_ner_craft_md,evaluation.abstracts,1000,22898212,saligenin,451,460
en_ner_craft_md,evaluation.abstracts,1000,23591579,cells,704,709
en_ner_craft_md,evaluation.abstracts,1000,23439661,aldehyde dehydrogenase,1767,1789
en_ner_craft_md,evaluation.abstracts,1000,23314800,colloids,387,395
en_ner_craft_md,evaluation.abstracts,1000,23410161,ache inhibitor rivastigmine,1033,1060
en_ner_craft_md,evaluation.abstracts,1000,23557746,replacement of hydrogen,0,23
en_ner_craft_md,evaluation.abstracts,1000,23261680,dna,449,452
en_ner_craft_md,evaluation.abstracts,1000,22231567,promoter region,1123,1138
en_ner_craft_md,evaluation.abstracts,1000,23219002,kir6 2,349,355
en_ner_craft_md,evaluation.abstracts,1000,23561132,chemical,878,886
en_ner_craft_md,evaluation.abstracts,1000,23000076,gabaergic,1659,1668
en_ner_craft_md,evaluation.abstracts,1000,23323846,amino acid,993,1003
en_ner_craft_md,evaluation.abstracts,1000,22956627,mice,639,643
en_ner_craft_md,evaluation.abstracts,1000,23453957,rna,910,913
en_ner_craft_md,evaluation.abstracts,1000,22926699,protein,930,937
en_ner_craft_md,evaluation.abstracts,1000,23639187,glucose,947,954
en_ner_craft_md,evaluation.abstracts,1000,23362271,paramyxoviridae,60,75
en_ner_craft_md,evaluation.abstracts,1000,23318471,superoxide,1039,1049
en_ner_craft_md,evaluation.abstracts,1000,23517733,cells,926,931
en_ner_craft_md,evaluation.abstracts,1000,23636270,membrane,1542,1550
en_ner_craft_md,evaluation.abstracts,1000,23523831,base excision,705,718
en_ner_craft_md,evaluation.abstracts,1000,23435353,protein,1007,1014
en_ner_craft_md,evaluation.abstracts,1000,23639875,cox 2,357,362
en_ner_craft_md,evaluation.abstracts,1000,22324431,acid,338,342
en_ner_craft_md,evaluation.abstracts,1000,23299759,cells,1317,1322
en_ner_craft_md,evaluation.abstracts,1000,23086461,2 o sulfated 3 6 α d anhydrogalactose,50,87
en_ner_craft_md,evaluation.abstracts,1000,23510510,metals,316,322
en_ner_craft_md,evaluation.abstracts,1000,22906567,avobenzone,1013,1023
en_ner_craft_md,evaluation.abstracts,1000,22936354,osteoblast,590,600
en_ner_craft_md,evaluation.abstracts,1000,23169263,propane 1 2 diol,873,889
en_ner_craft_md,evaluation.abstracts,1000,23562928,ap 1,989,993
en_ner_craft_md,evaluation.abstracts,1000,23163726,sept3,1443,1448
en_ner_craft_md,evaluation.abstracts,1000,23621420,cells,944,949
en_ner_craft_md,evaluation.abstracts,1000,23293839,molecular,519,528
en_ner_craft_md,evaluation.abstracts,1000,23305400,monoamine oxidase,981,998
en_ner_craft_md,evaluation.abstracts,1000,23523425,residues,753,761
en_ner_craft_md,evaluation.abstracts,1000,23142737,molecular,137,146
en_ner_craft_md,evaluation.abstracts,1000,23246459,nitric oxide,544,556
en_ner_craft_md,evaluation.abstracts,1000,23623820,solanum,172,179
en_ner_craft_md,evaluation.abstracts,1000,23639187,atp,1043,1046
en_ner_craft_md,evaluation.abstracts,1000,23298277,compound,919,927
en_ner_craft_md,evaluation.abstracts,1000,23174758,ang iv,603,609
en_ner_craft_md,evaluation.abstracts,1000,23323954,chemical,898,906
en_ner_craft_md,evaluation.abstracts,1000,23493259,protein,746,753
en_ner_craft_md,evaluation.abstracts,1000,23402371,mrp2,986,990
en_ner_craft_md,evaluation.abstracts,1000,23639544,proline,69,76
en_ner_craft_md,evaluation.abstracts,1000,23142577,axons,796,801
en_ner_craft_md,evaluation.abstracts,1000,23160820,pxr,1339,1342
en_ner_craft_md,evaluation.abstracts,1000,23521048,tspo,270,274
en_ner_craft_md,evaluation.abstracts,1000,23523560,wt mice,736,743
en_ner_craft_md,evaluation.abstracts,1000,23317008,muscarinic acetylcholine receptor,246,279
en_ner_craft_md,evaluation.abstracts,1000,23246471,bcl 2 inhibitor,490,505
en_ner_craft_md,evaluation.abstracts,1000,22931530,serine,344,350
en_ner_craft_md,evaluation.abstracts,1000,23561132,sterols,32,39
en_ner_craft_md,evaluation.abstracts,1000,23178652,erlotinib,258,267
en_ner_craft_md,evaluation.abstracts,1000,23339682,cyp,175,178
en_ner_craft_md,evaluation.abstracts,1000,23403015,drug,988,992
en_ner_craft_md,evaluation.abstracts,1000,23395003,ring1b,510,516
en_ner_craft_md,evaluation.abstracts,1000,23414067,chemical,207,215
en_ner_craft_md,evaluation.abstracts,1000,23601402,food,540,544
en_ner_craft_md,evaluation.abstracts,1000,23358193,nucleus,567,574
en_ner_craft_md,evaluation.abstracts,1000,23066089,tyrosine kinase inhibitor lavendustin a ,1151,1191
en_ner_craft_md,evaluation.abstracts,1000,23382074,saga complex,936,948
en_ner_craft_md,evaluation.abstracts,1000,23163352,molecular,1185,1194
en_ner_craft_md,evaluation.abstracts,1000,23440581,plants,229,235
en_ner_craft_md,evaluation.abstracts,1000,23301856,gastrin releasing peptide,66,91
en_ner_craft_md,evaluation.abstracts,1000,22349823,mutation,680,688
en_ner_craft_md,evaluation.abstracts,1000,23519470,protein,116,123
en_ner_craft_md,evaluation.abstracts,1000,23524313,cholesterol,48,59
en_ner_craft_md,evaluation.abstracts,1000,23581876,phenobarbital,606,619
en_ner_craft_md,evaluation.abstracts,1000,23570789,inhibitors,48,58
en_ner_craft_md,evaluation.abstracts,1000,23262164,cell,386,390
en_ner_craft_md,evaluation.abstracts,1000,23516047,nacl,1149,1153
en_ner_craft_md,evaluation.abstracts,1000,23128355,mice,896,900
en_ner_craft_md,evaluation.abstracts,1000,23516963,core structure,396,410
en_ner_craft_md,evaluation.abstracts,1000,22324400,wild and,121,129
en_ner_craft_md,evaluation.abstracts,1000,22083351,breast cancer cell,1254,1272
en_ner_craft_md,evaluation.abstracts,1000,23500490,proteins,1621,1629
en_ner_craft_md,evaluation.abstracts,1000,23488809,dna,92,95
en_ner_craft_md,evaluation.abstracts,1000,23293134,toxic,160,165
en_ner_craft_md,evaluation.abstracts,1000,23515291,pten,760,764
en_ner_craft_md,evaluation.abstracts,1000,23396090,p53,770,773
en_ner_craft_md,evaluation.abstracts,1000,23376438,cytochrome c,862,874
en_ner_craft_md,evaluation.abstracts,1000,23643754,rats,863,867
en_ner_craft_md,evaluation.abstracts,1000,23575975,dna,1036,1039
en_ner_craft_md,evaluation.abstracts,1000,23066091,β 1 adrenergic receptor,4,28
en_ner_craft_md,evaluation.abstracts,1000,23594297,acid,248,252
en_ner_craft_md,evaluation.abstracts,1000,23519077,cenp a,1416,1422
en_ner_craft_md,evaluation.abstracts,1000,23292302,calcium,1517,1524
en_ner_craft_md,evaluation.abstracts,1000,23362271,membrane,1032,1040
en_ner_craft_md,evaluation.abstracts,1000,23368901,choline,766,773
en_ner_craft_md,evaluation.abstracts,1000,23512500,aceroside vii,310,323
en_ner_craft_md,evaluation.abstracts,1000,23583884,cytosol,1210,1217
en_ner_craft_md,evaluation.abstracts,1000,23418368,ldl goals,1271,1280
en_ner_craft_md,evaluation.abstracts,1000,23155202,erythrocytes,1566,1578
en_ner_craft_md,evaluation.abstracts,1000,23266123,geranylgeranyl,545,559
en_ner_craft_md,evaluation.abstracts,1000,23334083,calcium oxalate,225,240
en_ner_craft_md,evaluation.abstracts,1000,23000076,ampt,1149,1153
en_ner_craft_md,evaluation.abstracts,1000,23503440,prodrug,648,655
en_ner_craft_md,evaluation.abstracts,1000,23265875,inhibitors,31,41
en_ner_craft_md,evaluation.abstracts,1000,23518471,cdnas,850,855
en_ner_craft_md,evaluation.abstracts,1000,23362271,cell,650,654
en_ner_craft_md,evaluation.abstracts,1000,22610968,escherichia coli,341,357
en_ner_craft_md,evaluation.abstracts,1000,23288142,cells,442,447
en_ner_craft_md,evaluation.abstracts,1000,22884520,lxr dependent gene,582,600
en_ner_craft_md,evaluation.abstracts,1000,23484861,cethyltrimethylammonium bromide,529,560
en_ner_craft_md,evaluation.abstracts,1000,23333897,silica,1265,1271
en_ner_craft_md,evaluation.abstracts,1000,23583883,superoxide dismutase 1 gene mutations,795,832
en_ner_craft_md,evaluation.abstracts,1000,22899726,dieldrin,1125,1133
en_ner_craft_md,evaluation.abstracts,1000,23116938,endosulfan,0,10
en_ner_craft_md,evaluation.abstracts,1000,22231567,oct3 promoter,1286,1299
en_ner_craft_md,evaluation.abstracts,1000,23146748,akr1b1,534,540
en_ner_craft_md,evaluation.abstracts,1000,23355480,protein amide,28,41
en_ner_craft_md,evaluation.abstracts,1000,23318728,platelet,233,241
en_ner_craft_md,evaluation.abstracts,1000,22747593,genetic,221,228
en_ner_craft_md,evaluation.abstracts,1000,23404064,dopaminergic drug,369,386
en_ner_craft_md,evaluation.abstracts,1000,23354531,binding sites,337,350
en_ner_craft_md,evaluation.abstracts,1000,23639434,rats,704,708
en_ner_craft_md,evaluation.abstracts,1000,23299544,molecules,1154,1163
en_ner_craft_md,evaluation.abstracts,1000,23625947,agonist,573,580
en_ner_craft_md,evaluation.abstracts,1000,23128355,mineral,914,921
en_ner_craft_md,evaluation.abstracts,1000,22566187,polyphenols,703,714
en_ner_craft_md,evaluation.abstracts,1000,23583884,cytosolic,565,574
en_ner_craft_md,evaluation.abstracts,1000,23142710,superoxide radicals,1610,1629
en_ner_craft_md,evaluation.abstracts,1000,22940465,fragrance chemicals,94,113
en_ner_craft_md,evaluation.abstracts,1000,23578616,compounds,890,899
en_ner_craft_md,evaluation.abstracts,1000,22898212,o hydroxybenzyl,540,555
en_ner_craft_md,evaluation.abstracts,1000,23561151,cyanidin 3 o sambubioside,772,797
en_ner_craft_md,evaluation.abstracts,1000,22956627,wt mice,1043,1050
en_ner_craft_md,evaluation.abstracts,1000,22566187,glt,390,393
en_ner_craft_md,evaluation.abstracts,1000,22317828,hemoglobin,1177,1187
en_ner_craft_md,evaluation.abstracts,1000,23411599,cells,1107,1112
en_ner_craft_md,evaluation.abstracts,1000,23428468,compounds,1042,1051
en_ner_craft_md,evaluation.abstracts,1000,23250485,molecular inhibitors,457,477
en_ner_craft_md,evaluation.abstracts,1000,23560650,antagonist,779,789
en_ner_craft_md,evaluation.abstracts,1000,23614455,cell,1028,1032
en_ner_craft_md,evaluation.abstracts,1000,22902329,neuronal cell,1537,1550
en_ner_craft_md,evaluation.abstracts,1000,23174265,rat,393,396
en_ner_craft_md,evaluation.abstracts,1000,23561216,starch,567,573
en_ner_craft_md,evaluation.abstracts,1000,23362800,catalyst,491,499
en_ner_craft_md,evaluation.abstracts,1000,23002089,molecular,904,913
en_ner_craft_md,evaluation.abstracts,1000,23360348,human,44,49
en_ner_craft_md,evaluation.abstracts,1000,23297161,cynomolgus monkey,146,163
en_ner_craft_md,evaluation.abstracts,1000,23504315,leptin receptor defective db db,963,994
en_ner_craft_md,evaluation.abstracts,1000,22940465,cell,1313,1317
en_ner_craft_md,evaluation.abstracts,1000,23632905,per2,477,481
en_ner_craft_md,evaluation.abstracts,1000,23146748,human,314,319
en_ner_craft_md,evaluation.abstracts,1000,23384447,endothelin 1,1092,1104
en_ner_craft_md,evaluation.abstracts,1000,23625817,escherichia coli mra30,161,183
en_ner_craft_md,evaluation.abstracts,1000,23603382,genes,1229,1234
en_ner_craft_md,evaluation.abstracts,1000,23400749,carbapenem,1240,1250
en_ner_craft_md,evaluation.abstracts,1000,23376438,metabolites,165,176
en_ner_craft_md,evaluation.abstracts,1000,23360109,cyp3as,894,900
en_ner_craft_md,evaluation.abstracts,1000,23130659,cationic,1328,1336
en_ner_craft_md,evaluation.abstracts,1000,23271732,amino acids,1154,1165
en_ner_craft_md,evaluation.abstracts,1000,23017421,rats,245,249
en_ner_craft_md,evaluation.abstracts,1000,23074026,gene,977,981
en_ner_craft_md,evaluation.abstracts,1000,23292791,plasmid dna,851,862
en_ner_craft_md,evaluation.abstracts,1000,23016694,dopamine,325,333
en_ner_craft_md,evaluation.abstracts,1000,23436258,inhibitors,14,24
en_ner_craft_md,evaluation.abstracts,1000,23228849,cell,333,337
en_ner_craft_md,evaluation.abstracts,1000,23142577,neurites,781,789
en_ner_craft_md,evaluation.abstracts,1000,22906570,compounds,1636,1645
en_ner_craft_md,evaluation.abstracts,1000,23580644,mammals,489,496
en_ner_craft_md,evaluation.abstracts,1000,23362116,crbpi,1345,1350
en_ner_craft_md,evaluation.abstracts,1000,23159728,xenopus laevis,55,69
en_ner_craft_md,evaluation.abstracts,1000,23220749,voltage dependent,923,940
en_ner_craft_md,evaluation.abstracts,1000,23419834,compound,2075,2083
en_ner_craft_md,evaluation.abstracts,1000,23212106,viral,778,783
en_ner_craft_md,evaluation.abstracts,1000,23376407,alkaline,823,831
en_ner_craft_md,evaluation.abstracts,1000,22747593,genome,747,753
en_ner_craft_md,evaluation.abstracts,1000,22391561,chicken,1712,1719
en_ner_craft_md,evaluation.abstracts,1000,23299759,phenylglycoside,618,633
en_ner_craft_md,evaluation.abstracts,1000,23409715,zinc,711,715
en_ner_craft_md,evaluation.abstracts,1000,23352908,drug,693,697
en_ner_craft_md,evaluation.abstracts,1000,23276136,melanocortins,1028,1041
en_ner_craft_md,evaluation.abstracts,1000,23256622,drf 4012,1240,1248
en_ner_craft_md,evaluation.abstracts,1000,23323548,polypeptides,39,51
en_ner_craft_md,evaluation.abstracts,1000,23066089,mglu,531,535
en_ner_craft_md,evaluation.abstracts,1000,22727823,individuals,476,487
en_ner_craft_md,evaluation.abstracts,1000,23209193,antipyrine,1139,1149
en_ner_craft_md,evaluation.abstracts,1000,22918703,p21,866,869
en_ner_craft_md,evaluation.abstracts,1000,23562928,nuclear factor κb,715,732
en_ner_craft_md,evaluation.abstracts,1000,23090712,nitrogen,1558,1566
en_ner_craft_md,evaluation.abstracts,1000,23377119,dichlorvos,903,913
en_ner_craft_md,evaluation.abstracts,1000,23552261,cadmium,26,33
en_ner_craft_md,evaluation.abstracts,1000,23297161,hoatps,1118,1124
en_ner_craft_md,evaluation.abstracts,1000,23103450,compounds,274,283
en_ner_craft_md,evaluation.abstracts,1000,23109429,esa1,173,177
en_ner_craft_md,evaluation.abstracts,1000,23305400,antioxidants,943,955
en_ner_craft_md,evaluation.abstracts,1000,23291401,nucleotide and the,1373,1391
en_ner_craft_md,evaluation.abstracts,1000,23207250,substitutions,1230,1243
en_ner_craft_md,evaluation.abstracts,1000,23430162,morphine,1329,1337
en_ner_craft_md,evaluation.abstracts,1000,23360430,enzymes,239,246
en_ner_craft_md,evaluation.abstracts,1000,23500779,mice,355,359
en_ner_craft_md,evaluation.abstracts,1000,22944045,dibutyl phthalate,140,157
en_ner_craft_md,evaluation.abstracts,1000,23468189,cxcl12,30,36
en_ner_craft_md,evaluation.abstracts,1000,23645666,ion,556,559
en_ner_craft_md,evaluation.abstracts,1000,23109229,micro finite element,1291,1311
en_ner_craft_md,evaluation.abstracts,1000,23538036,lipid,748,753
en_ner_craft_md,evaluation.abstracts,1000,23109429,epl1 epca basic,764,779
en_ner_craft_md,evaluation.abstracts,1000,22917842,genes,1650,1655
en_ner_craft_md,evaluation.abstracts,1000,23160820,enzymes,238,245
en_ner_craft_md,evaluation.abstracts,1000,23561132,oxysterol,214,223
en_ner_craft_md,evaluation.abstracts,1000,22982684,human,1121,1126
en_ner_craft_md,evaluation.abstracts,1000,23323846,molecules,260,269
en_ner_craft_md,evaluation.abstracts,1000,23630454,pick1,1324,1329
en_ner_craft_md,evaluation.abstracts,1000,23518471,genes,1061,1066
en_ner_craft_md,evaluation.abstracts,1000,23495999,synaptic,808,816
en_ner_craft_md,evaluation.abstracts,1000,23548702,rats,942,946
en_ner_craft_md,evaluation.abstracts,1000,23625910,genotype,1191,1199
en_ner_craft_md,evaluation.abstracts,1000,23376996,compounds,841,850
en_ner_craft_md,evaluation.abstracts,1000,23081760,residues,125,133
en_ner_craft_md,evaluation.abstracts,1000,23396144,ethylacetate fractions of 80,467,495
en_ner_craft_md,evaluation.abstracts,1000,23348497,enzyme,1311,1317
en_ner_craft_md,evaluation.abstracts,1000,23116938,germ cells,1045,1055
en_ner_craft_md,evaluation.abstracts,1000,22173956,water,1738,1743
en_ner_craft_md,evaluation.abstracts,1000,23584554,proteasomes,1271,1282
en_ner_craft_md,evaluation.abstracts,1000,23394205,compound,899,907
en_ner_craft_md,evaluation.abstracts,1000,23605691,morphine,1832,1840
en_ner_craft_md,evaluation.abstracts,1000,23445166,cells,482,487
en_ner_craft_md,evaluation.abstracts,1000,23424996,ethyl acetate,182,195
en_ner_craft_md,evaluation.abstracts,1000,23325361,mineral,327,334
en_ner_craft_md,evaluation.abstracts,1000,23123251,drug,307,311
en_ner_craft_md,evaluation.abstracts,1000,23587769,insulin,844,851
en_ner_craft_md,evaluation.abstracts,1000,22324431,cell,392,396
en_ner_craft_md,evaluation.abstracts,1000,23292302,zinc,1406,1410
en_ner_craft_md,evaluation.abstracts,1000,23360430,nrf2,526,530
en_ner_craft_md,evaluation.abstracts,1000,23519149,mutations,923,932
en_ner_craft_md,evaluation.abstracts,1000,23318471,kinase protein kinase b,1176,1199
en_ner_craft_md,evaluation.abstracts,1000,23500490,gene,1261,1265
en_ner_craft_md,evaluation.abstracts,1000,23109293,nitrate,555,562
en_ner_craft_md,evaluation.abstracts,1000,23604334,agonist,1105,1112
en_ner_craft_md,evaluation.abstracts,1000,23241369,cell impermeant ucd74a,404,426
en_ner_craft_md,evaluation.abstracts,1000,22400809,chlorogenic acid,498,514
en_ner_craft_md,evaluation.abstracts,1000,23066089,inhibitor of phospholipase c,957,985
en_ner_craft_md,evaluation.abstracts,1000,23199228,fbp17,585,590
en_ner_craft_md,evaluation.abstracts,1000,22349823,egfr mutants,305,317
en_ner_craft_md,evaluation.abstracts,1000,23291240,cholesterol,577,588
en_ner_craft_md,evaluation.abstracts,1000,23540839,hiv,1065,1068
en_ner_craft_md,evaluation.abstracts,1000,23207322,drug,407,411
en_ner_craft_md,evaluation.abstracts,1000,23007560,protein,1333,1340
en_ner_craft_md,evaluation.abstracts,1000,23314800,nanocrystals,121,133
en_ner_craft_md,evaluation.abstracts,1000,23544460,ni ,640,643
en_ner_craft_md,evaluation.abstracts,1000,22735770,substance,1472,1481
en_ner_craft_md,evaluation.abstracts,1000,23537500,glutamatergic synapses,766,788
en_ner_craft_md,evaluation.abstracts,1000,23339682,isozymes,180,188
en_ner_craft_md,evaluation.abstracts,1000,23202249,fungicide,45,54
en_ner_craft_md,evaluation.abstracts,1000,23545134,enzyme,684,690
en_ner_craft_md,evaluation.abstracts,1000,22976768,mutations,1088,1097
en_ner_craft_md,evaluation.abstracts,1000,23200945,yeast,1487,1492
en_ner_craft_md,evaluation.abstracts,1000,23562535,starch,505,511
en_ner_craft_md,evaluation.abstracts,1000,23643681,mice,1158,1162
en_ner_craft_md,evaluation.abstracts,1000,23404656,electron,269,277
en_ner_craft_md,evaluation.abstracts,1000,23361653,colloidal synthetic,834,853
en_ner_craft_md,evaluation.abstracts,1000,23127917,dutp,707,711
en_ner_craft_md,evaluation.abstracts,1000,23262278,candida albicans,968,984
en_ner_craft_md,evaluation.abstracts,1000,23395003,ring1b,320,326
en_ner_craft_md,evaluation.abstracts,1000,23178655,boldine,174,181
en_ner_craft_md,evaluation.abstracts,1000,23639187,rooibos,798,805
en_ner_craft_md,evaluation.abstracts,1000,22532505,mice,628,632
en_ner_craft_md,evaluation.abstracts,1000,23519077,serine,1373,1379
en_ner_craft_md,evaluation.abstracts,1000,23468593,neurons,227,234
en_ner_craft_md,evaluation.abstracts,1000,23169263,methylene protons,205,222
en_ner_craft_md,evaluation.abstracts,1000,23305949,top1,949,953
en_ner_craft_md,evaluation.abstracts,1000,23608635,chitosan,106,114
en_ner_craft_md,evaluation.abstracts,1000,23476712,bp sdnas,1720,1728
en_ner_craft_md,evaluation.abstracts,1000,23301830,drug,967,971
en_ner_craft_md,evaluation.abstracts,1000,23519470,cells,739,744
en_ner_craft_md,evaluation.abstracts,1000,22391569,mir 125b,604,612
en_ner_craft_md,evaluation.abstracts,1000,23362116,vitamin a,119,128
en_ner_craft_md,evaluation.abstracts,1000,22391569,mir 125b,1183,1191
en_ner_craft_md,evaluation.abstracts,1000,23530057,tyr,1116,1119
en_ner_craft_md,evaluation.abstracts,1000,22766107,insulin,321,328
en_ner_craft_md,evaluation.abstracts,1000,22521499,synaptic,1798,1806
en_ner_craft_md,evaluation.abstracts,1000,23376438,mmp,780,783
en_ner_craft_md,evaluation.abstracts,1000,23362116,atra,307,311
en_ner_craft_md,evaluation.abstracts,1000,23358196,mir 421,1266,1273
en_ner_craft_md,evaluation.abstracts,1000,23448281,5 phosphate,810,822
en_ner_craft_md,evaluation.abstracts,1000,23631402,se,626,628
en_ner_craft_md,evaluation.abstracts,1000,23457122,esr1,1164,1168
en_ner_craft_md,evaluation.abstracts,1000,23325849,h2ax,194,198
en_ner_craft_md,evaluation.abstracts,1000,23537377,lipid,561,566
en_ner_craft_md,evaluation.abstracts,1000,23579166,endomembrane,1105,1117
en_ner_craft_md,evaluation.abstracts,1000,23194530,pg,628,630
en_ner_craft_md,evaluation.abstracts,1000,22902329,somatostatin,792,804
en_ner_craft_md,evaluation.abstracts,1000,23636270,membrane,417,425
en_ner_craft_md,evaluation.abstracts,1000,23275570,dna oligonucleotides,321,341
en_ner_craft_md,evaluation.abstracts,1000,23521216,compound,314,322
en_ner_craft_md,evaluation.abstracts,1000,22918703,p21,939,942
en_ner_craft_md,evaluation.abstracts,1000,23457020,stem bark,361,370
en_ner_craft_md,evaluation.abstracts,1000,23578628,aoh,883,886
en_ner_craft_md,evaluation.abstracts,1000,23416005,dye,788,791
en_ner_craft_md,evaluation.abstracts,1000,23220105,water,100,105
en_ner_craft_md,evaluation.abstracts,1000,23519470,mutation,1353,1361
en_ner_craft_md,evaluation.abstracts,1000,23069375,sequence,572,580
en_ner_craft_md,evaluation.abstracts,1000,23069375,osteocalcin,1199,1210
en_ner_craft_md,evaluation.abstracts,1000,23523425,domain,466,472
en_ner_craft_md,evaluation.abstracts,1000,23504315,endocrine cells,336,351
en_ner_craft_md,evaluation.abstracts,1000,23462233,aox,1328,1331
en_ner_craft_md,evaluation.abstracts,1000,23584016,animal,0,6
en_ner_craft_md,evaluation.abstracts,1000,23000076,gabaergic cannabinoid type 1,304,332
en_ner_craft_md,evaluation.abstracts,1000,23515291,igf ii,902,908
en_ner_craft_md,evaluation.abstracts,1000,23356786,compound,233,241
en_ner_craft_md,evaluation.abstracts,1000,23411339,ion,1029,1032
en_ner_craft_md,evaluation.abstracts,1000,23127917,bcl 2,1209,1214
en_ner_craft_md,evaluation.abstracts,1000,23567961,compounds,656,665
en_ner_craft_md,evaluation.abstracts,1000,23411256,mutants,510,517
en_ner_craft_md,evaluation.abstracts,1000,23275570,cellular,1200,1208
en_ner_craft_md,evaluation.abstracts,1000,23174754,rats,1000,1004
en_ner_craft_md,evaluation.abstracts,1000,22317828,additives,1755,1764
en_ner_craft_md,evaluation.abstracts,1000,23358190,dieldrin,360,368
en_ner_craft_md,evaluation.abstracts,1000,23376407,mineral,567,574
en_ner_craft_md,evaluation.abstracts,1000,22944593,stearic acid,153,165
en_ner_craft_md,evaluation.abstracts,1000,23444015,constructs,1093,1103
en_ner_craft_md,evaluation.abstracts,1000,23557746,molecule inhibitors,87,106
en_ner_craft_md,evaluation.abstracts,1000,23184152,lithium,1402,1409
en_ner_craft_md,evaluation.abstracts,1000,23357977,food,712,716
en_ner_craft_md,evaluation.abstracts,1000,23557842,fungal,1032,1038
en_ner_craft_md,evaluation.abstracts,1000,23432591,molecular,862,871
en_ner_craft_md,evaluation.abstracts,1000,23615707,organochlorine compounds,1245,1269
en_ner_craft_md,evaluation.abstracts,1000,23411256,mutations,784,793
en_ner_craft_md,evaluation.abstracts,1000,23178652,cip2a,1616,1621
en_ner_craft_md,evaluation.abstracts,1000,23528299,inhibitors,4,14
en_ner_craft_md,evaluation.abstracts,1000,23352908,drug,898,902
en_ner_craft_md,evaluation.abstracts,1000,23299190,curcumin,1230,1238
en_ner_craft_md,evaluation.abstracts,1000,23160931,nucleophilic,1486,1498
en_ner_craft_md,evaluation.abstracts,1000,22918703,cells,1413,1418
en_ner_craft_md,evaluation.abstracts,1000,23394205,cells,690,695
en_ner_craft_md,evaluation.abstracts,1000,23161651,epithelial cells,371,387
en_ner_craft_md,evaluation.abstracts,1000,23246581,avian,793,798
en_ner_craft_md,evaluation.abstracts,1000,23462233,aox,18,21
en_ner_craft_md,evaluation.abstracts,1000,22956627,wild type,658,667
en_ner_craft_md,evaluation.abstracts,1000,23246581,rat,392,395
en_ner_craft_md,evaluation.abstracts,1000,23344039,sites,1156,1161
en_ner_craft_md,evaluation.abstracts,1000,23246353,proteasome,739,749
en_ner_craft_md,evaluation.abstracts,1000,23458445,mammalian cells,801,816
en_ner_craft_md,evaluation.abstracts,1000,23645211,rats,167,171
en_ner_craft_md,evaluation.abstracts,1000,23415892,enzyme,822,828
en_ner_craft_md,evaluation.abstracts,1000,23611476,sfn,807,810
en_ner_craft_md,evaluation.abstracts,1000,23584554,c terminus,1075,1085
en_ner_craft_md,evaluation.abstracts,1000,23428385,platelet,765,773
en_ner_craft_md,evaluation.abstracts,1000,23639360,inducible nitric oxide synthase,1627,1658
en_ner_craft_md,evaluation.abstracts,1000,23506002,compounds,12,21
en_ner_craft_md,evaluation.abstracts,1000,23333577,cdk4,594,598
en_ner_craft_md,evaluation.abstracts,1000,23588565,abcc2,1413,1418
en_ner_craft_md,evaluation.abstracts,1000,23148227,molecular,1566,1575
en_ner_craft_md,evaluation.abstracts,1000,23066089,kainate receptors,0,17
en_ner_craft_md,evaluation.abstracts,1000,23353742,compounds,240,249
en_ner_craft_md,evaluation.abstracts,1000,22747593,snp,1012,1015
en_ner_craft_md,evaluation.abstracts,1000,23508295,copper,1352,1358
en_ner_craft_md,evaluation.abstracts,1000,23117572,nis,420,423
en_ner_craft_md,evaluation.abstracts,1000,23271732,amino acid,724,734
en_ner_craft_md,evaluation.abstracts,1000,23299190,glutathione,567,578
en_ner_craft_md,evaluation.abstracts,1000,23271732,hmp 1 residues,677,691
en_ner_craft_md,evaluation.abstracts,1000,22580612,muc1 c,945,951
en_ner_craft_md,evaluation.abstracts,1000,23428346,protein,1299,1306
en_ner_craft_md,evaluation.abstracts,1000,23017387,glutathione reductase,595,616
en_ner_craft_md,evaluation.abstracts,1000,22370641,chemotherapeutics,1287,1304
en_ner_craft_md,evaluation.abstracts,1000,23511023,enzymatic,400,409
en_ner_craft_md,evaluation.abstracts,1000,22976768,mutation,1138,1146
en_ner_craft_md,evaluation.abstracts,1000,23246471,human,765,770
en_ner_craft_md,evaluation.abstracts,1000,23587769,genetic,2355,2362
en_ner_craft_md,evaluation.abstracts,1000,23561216,water,444,449
en_ner_craft_md,evaluation.abstracts,1000,23288142,matrix metalloproteinase 9,0,26
en_ner_craft_md,evaluation.abstracts,1000,23454146,bcl 2,839,844
en_ner_craft_md,evaluation.abstracts,1000,23436656,hspg2,1731,1736
en_ner_craft_md,evaluation.abstracts,1000,23317098,cell,1001,1005
en_ner_craft_md,evaluation.abstracts,1000,23603382,arsenic,274,281
en_ner_craft_md,evaluation.abstracts,1000,23435674,molecules,906,915
en_ner_craft_md,evaluation.abstracts,1000,23410153,molecular,1161,1170
en_ner_craft_md,evaluation.abstracts,1000,23116938,animals,106,113
en_ner_craft_md,evaluation.abstracts,1000,23524315,residues,1042,1050
en_ner_craft_md,evaluation.abstracts,1000,22906567,vitamin a,354,363
en_ner_craft_md,evaluation.abstracts,1000,23333897,macrophages,36,47
en_ner_craft_md,evaluation.abstracts,1000,22422627,reverse transcription polymerase chain,427,465
